"ensembl_gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"mgi_symbol"
"27964"	"ENSMUSG00000083009"	7.24228345959924	0.0874255859236239	0.374810055046355	0.233253043098888	0.815564919119678	0.93807799366333	"Gm1335"
"31032"	"ENSMUSG00000086294"	1.75680403578813	0.0742621887547795	0.318463613995995	0.233188928000149	0.815614703063512	NA	"Gm16765"
"28512"	"ENSMUSG00000083595"	29.4686618304104	0.0697772958680441	0.299378253790406	0.233074029207529	0.81570392127473	0.93807799366333	"Gm9200"
"8196"	"ENSMUSG00000031021"	411.741033851962	-0.0344450913333855	0.147804464835305	-0.2330449988217	0.815726463570294	0.93807799366333	"Tmem9b"
"18020"	"ENSMUSG00000062604"	358.919978997301	-0.0371454799594826	0.15941013157385	-0.233018313157054	0.815747185308157	0.93807799366333	"Srpk2"
"34924"	"ENSMUSG00000090624"	40.0422397821549	-0.0625328411257984	0.268506600908955	-0.232891261943322	0.815845843862532	0.93807799366333	"Gm17060"
"6845"	"ENSMUSG00000028617"	364.121923319976	0.0363798488519632	0.15623763572643	0.232849458344747	0.815878306076672	0.93807799366333	"Lrrc42"
"26892"	"ENSMUSG00000081885"	14.8055127510928	-0.0818427960815406	0.351518588006948	-0.232826367861727	0.81589623692218	0.93807799366333	"Gm13231"
"26151"	"ENSMUSG00000081106"	2.98897457187802	-0.0800440422930697	0.343834624137467	-0.232798085689787	0.815918199489533	0.93807799366333	"Gm7155"
"16596"	"ENSMUSG00000057092"	2.23587388894093	-0.0774430907478523	0.332707417419481	-0.232766348729194	0.8159428450509	NA	"Fxyd3"
"13524"	"ENSMUSG00000045327"	40.7137035844489	-0.0620012912786288	0.26640757792271	-0.232730959689956	0.81597032687448	0.93807799366333	"6330549D23Rik"
"558"	"ENSMUSG00000003269"	378.486603264743	0.0404937411388525	0.174102178047218	0.232586068669803	0.81608284626074	0.93807799366333	"Cyth2"
"10690"	"ENSMUSG00000037172"	308.74226875375	0.037991672561579	0.163463877987322	0.232416317472449	0.816214676372809	0.93807799366333	"E330009J07Rik"
"6671"	"ENSMUSG00000028331"	48.6577309175419	-0.0587298940130426	0.252880393576345	-0.232243762288008	0.816348689414006	0.93807799366333	"5830415F09Rik"
"3994"	"ENSMUSG00000022901"	92.044994561137	-0.0485635406528696	0.209127912966087	-0.232219314792018	0.816367676720958	0.93807799366333	"Cd86"
"6045"	"ENSMUSG00000027245"	35.3855532491608	-0.0645250122698399	0.277923715426159	-0.232168068748287	0.816407477644299	0.93807799366333	"2310003F16Rik"
"4244"	"ENSMUSG00000023947"	56.2468319830478	0.0596802148487867	0.2571557795459	0.232078061609867	0.816477384034994	0.93807799366333	"Nfkbie"
"18684"	"ENSMUSG00000064615"	2.05550036301316	0.0761424114078541	0.328132381172576	0.232047843421489	0.81650085410629	NA	""
"8522"	"ENSMUSG00000031608"	53.3715413809541	-0.0620170835952347	0.267375982964517	-0.231947099016238	0.816579102155736	0.93807799366333	"Galnt7"
"19825"	"ENSMUSG00000066704"	4.80923426136571	-0.0858990099480138	0.370342953479429	-0.231944496691457	0.816581123402262	0.93807799366333	"Cyp2b19"
"30080"	"ENSMUSG00000085300"	3.57635535743945	-0.0845045520713334	0.364470954658653	-0.231855381042576	0.816650340977517	0.93807799366333	"Gm16345"
"11969"	"ENSMUSG00000040390"	266.030336899758	-0.0355961257558796	0.153652236708665	-0.231666824501697	0.816796800626228	0.93807799366333	"Map3k10"
"26880"	"ENSMUSG00000081873"	1.50658672101353	0.0710366076094414	0.306731054238337	0.231592486733489	0.816854543598022	NA	"Gm15197"
"1639"	"ENSMUSG00000015575"	767.303192619849	0.0289222644753025	0.124893720312861	0.231575009558941	0.816868119398745	0.93807799366333	"Atp6v0e"
"17359"	"ENSMUSG00000060002"	7041.31755418758	-0.0340242104929909	0.146941417087115	-0.231549492086492	0.816887940786035	0.93807799366333	"Chpt1"
"572"	"ENSMUSG00000003348"	32.7351769219139	0.068017097589331	0.293882486269648	0.231443181431787	0.816970521724332	0.93807799366333	"Mob3a"
"8812"	"ENSMUSG00000032065"	18.7193292620531	-0.0766934347007987	0.331387571157509	-0.231431234529753	0.816979802072438	0.93807799366333	"Tex12"
"10577"	"ENSMUSG00000036905"	1125.11484543462	0.0366636655221776	0.158455462713967	0.231381518151637	0.817018422008064	0.93807799366333	"C1qb"
"30476"	"ENSMUSG00000085711"	1520.8195047217	0.0346417447358295	0.149768082361007	0.231302585902968	0.81707973789322	0.93807799366333	"Gm15163"
"28918"	"ENSMUSG00000084026"	1.14557030700646	0.0574334825965297	0.248309744108987	0.231297739855595	0.817083502419995	NA	"Gm11259"
"6532"	"ENSMUSG00000028078"	9.80740143242932	-0.0844732493782671	0.365215599172261	-0.231296936849687	0.817084126214808	0.93807799366333	"Dclk2"
"14710"	"ENSMUSG00000049515"	1.12338493833985	-0.0637958089557252	0.275857872974085	-0.231263325088127	0.817110236764879	NA	"Espnl"
"30141"	"ENSMUSG00000085364"	1.12338493833985	-0.0637958089557252	0.275857872974085	-0.231263325088127	0.817110236764879	NA	"Gm16641"
"1315"	"ENSMUSG00000010095"	675.547097862638	-0.0360076185716381	0.155704628935087	-0.231255928728038	0.817115982490104	0.93807799366333	"Slc3a2"
"10373"	"ENSMUSG00000036282"	542.59109358595	-0.0308496732361603	0.133407648084765	-0.231243663156095	0.817125510793957	0.93807799366333	"Naa30"
"6600"	"ENSMUSG00000028194"	3454.56223081199	-0.0332546193572443	0.143895384721808	-0.23110275163818	0.81723497748171	0.93807799366333	"Ddah1"
"26298"	"ENSMUSG00000081259"	2.63313034548681	-0.07925351992302	0.343044216116508	-0.231030042774728	0.817291462537422	0.93807799366333	"Gm6893"
"36826"	"ENSMUSG00000092569"	7.80499883750912	-0.0865495296212522	0.374625802394494	-0.231029280599612	0.817292054650505	0.93807799366333	"Gm20544"
"19854"	"ENSMUSG00000066826"	13.730455884519	0.081194186549744	0.35145710094209	0.231021613540033	0.817298010986012	0.93807799366333	"Gm10182"
"13704"	"ENSMUSG00000045968"	6.32400681761373	0.0868559070039575	0.376106720262027	0.23093420650247	0.817365915943963	0.93807799366333	"5830403L16Rik"
"14760"	"ENSMUSG00000049653"	7.59861564783016	0.0867332712706507	0.37564976977453	0.230888658131507	0.817401302198749	0.93807799366333	"Spatc1"
"9191"	"ENSMUSG00000032757"	1662.38350793993	-0.0300362899880876	0.130121081037472	-0.230833388015257	0.817444241718594	0.93807799366333	"Bet1"
"3188"	"ENSMUSG00000021555"	588.318186738962	0.0338454308168952	0.146638146829794	0.230809182662274	0.817463047102763	0.93807799366333	"Naa35"
"7177"	"ENSMUSG00000029147"	923.094775117288	-0.0324246015648504	0.140519186802448	-0.230748571086134	0.817510137311758	0.93807799366333	"Ppm1g"
"28139"	"ENSMUSG00000083195"	22.8602307618366	0.0720133952668737	0.312211376891114	0.230655897244862	0.817582138536733	0.93807799366333	"Gm13567"
"12380"	"ENSMUSG00000041609"	41.2658453355611	0.0610988968571826	0.264911919100447	0.23063853474262	0.817595628182561	0.93807799366333	"Ccdc64"
"7077"	"ENSMUSG00000028986"	329.789028625559	-0.0331988078084188	0.143954975671395	-0.230619383967675	0.817610507274037	0.93807799366333	"Klhl7"
"26200"	"ENSMUSG00000081157"	179.103019286585	-0.0419266520136599	0.181811487436634	-0.230605076746167	0.817621623235635	0.93807799366333	"Gm13552"
"32139"	"ENSMUSG00000087451"	0.810847536783193	-0.0513094600488696	0.222529134570105	-0.230574123015363	0.817645672788401	NA	"Gm12970"
"1297"	"ENSMUSG00000009907"	1368.5037913235	0.0274098328913941	0.118962760471491	0.230406833052288	0.817775651974231	0.938094658811375	"Vps4b"
"26783"	"ENSMUSG00000081769"	9.50338478818149	-0.0853869836485677	0.370607876045311	-0.230397110174011	0.81778320650743	0.938094658811375	"Gm12216"
"8710"	"ENSMUSG00000031916"	337.956818286231	0.0383267036111488	0.166366962174364	0.230374487279391	0.817800784228801	0.938094658811375	"Cog8"
"19412"	"ENSMUSG00000065599"	1.17186395079027	-0.0638652614979918	0.277320453121726	-0.230294090389211	0.817863252402165	NA	"Mir23b"
"12124"	"ENSMUSG00000040746"	827.370340097426	0.0284617411679033	0.123667705867071	0.230146916435051	0.817977609175857	0.938205049409566	"Rnf167"
"11857"	"ENSMUSG00000040102"	313.281852800124	0.0408659693259254	0.177593683077731	0.23010936322571	0.8180067893062	0.938205049409566	"Klhdc5"
"14107"	"ENSMUSG00000047342"	1.20198450837326	-0.0607563471630695	0.264051078221243	-0.230093160657965	0.818019379334356	NA	"Zfp286"
"24034"	"ENSMUSG00000077575"	1.78500018821418	0.0651168317282299	0.283102282655877	0.23001168029218	0.818082693473386	NA	""
"612"	"ENSMUSG00000003546"	1094.51943224581	-0.0356398364585285	0.155077518237617	-0.22981949197768	0.818232037680048	0.938338425237641	"Klc4"
"13608"	"ENSMUSG00000045598"	109.669213266761	-0.0565620302824863	0.246116164069073	-0.229818429425107	0.818232863378512	0.938338425237641	"Zfp553"
"34322"	"ENSMUSG00000089943"	581.015275954602	-0.082860692862881	0.360742013061401	-0.229695155714445	0.818328659454904	0.938385329356821	"Ugt1a5"
"18806"	"ENSMUSG00000064778"	0.768488009288579	-0.0510907949879094	0.222504242297218	-0.229617172510639	0.818389261651383	NA	""
"21254"	"ENSMUSG00000072678"	0.768488009288579	-0.0510907949879094	0.222504242297218	-0.229617172510639	0.818389261651383	NA	"Cphx"
"4221"	"ENSMUSG00000023909"	25.6455699950734	-0.0693716345015325	0.302203368110726	-0.229552817148335	0.818439274216346	0.938449218772084	"Paqr4"
"37624"	"ENSMUSG00000093387"	0.786221467553015	-0.0544859299398546	0.237712550615537	-0.229209310988283	0.818706236089524	NA	"Mir30d"
"37963"	"ENSMUSG00000093726"	0.786221467553015	-0.0544859299398546	0.237712550615537	-0.229209310988283	0.818706236089524	NA	""
"22134"	"ENSMUSG00000074629"	6.58402469338022	0.0862563520964377	0.37639423359187	0.229164913801434	0.818740741681225	0.938673872035414	"4930518I15Rik"
"8475"	"ENSMUSG00000031534"	299.166005439987	-0.0409067242337125	0.178594745644839	-0.229047747659168	0.818831805151443	0.938673872035414	"AI316807"
"27700"	"ENSMUSG00000082729"	13.0954250649173	0.082243778911654	0.359126804938625	0.229010415765845	0.818860820631927	0.938673872035414	"Gm14845"
"10722"	"ENSMUSG00000037262"	178.041322101677	-0.0424895213160554	0.185575163218293	-0.228961249874126	0.818899034233592	0.938673872035414	"Kin"
"10278"	"ENSMUSG00000035983"	2.64677353250739	0.0778085693775234	0.339853401947126	0.228947448905127	0.818909760949113	0.938673872035414	"Gm7008"
"2633"	"ENSMUSG00000020600"	0.793114078518757	-0.0469306328172233	0.20501244306868	-0.228916021460713	0.81893418785719	NA	"Slc7a15"
"37133"	"ENSMUSG00000092885"	6.59701245114983	-0.0859016252956657	0.375916171637059	-0.228512715804635	0.819247671830202	0.938951274331864	""
"14215"	"ENSMUSG00000047710"	129.840023474804	0.0432210398892455	0.189155494838674	0.228494762608443	0.819261627276223	0.938951274331864	"Zfp828"
"28187"	"ENSMUSG00000083245"	436.156082014361	0.0556172893782028	0.243763990048141	0.228160399602988	0.81952154604288	0.939069033611338	"Gm11185"
"4504"	"ENSMUSG00000024384"	531.809466287272	-0.0350785184737747	0.153749711007886	-0.228153394525571	0.819526991687266	0.939069033611338	"Iws1"
"5510"	"ENSMUSG00000026278"	237.245007744573	-0.0379711526985015	0.166430229010686	-0.228150576516142	0.819529182368897	0.939069033611338	"Bok"
"11370"	"ENSMUSG00000038801"	1.88709644484547	-0.0707940382926446	0.310328418746729	-0.228126185086589	0.819548143988395	NA	"Scgb1c1"
"21529"	"ENSMUSG00000073436"	40.8499476307538	-0.0722378750209986	0.316937242656194	-0.227924854824841	0.819704659869229	0.93917622446255	"Eme2"
"27717"	"ENSMUSG00000082746"	63.4841395499103	-0.0567956600083332	0.249225214254974	-0.227888900319	0.819732611968015	0.93917622446255	"Gm9153"
"29014"	"ENSMUSG00000084129"	17.0352126368087	0.0761308581028776	0.334345738306009	0.227700997442352	0.819878696960459	0.939280641099262	"Hmgb1-ps1"
"4057"	"ENSMUSG00000023025"	895.758720843507	0.0299467102516302	0.131578636470456	0.227595535680706	0.819960690890337	0.939311623782296	"Larp4"
"15973"	"ENSMUSG00000054400"	9.87070886693277	0.084022957883581	0.369647399546624	0.227305691820464	0.820186047508755	0.939482335007256	"Cklf"
"4854"	"ENSMUSG00000024999"	128.30626614844	-0.0443745698524173	0.195256893752536	-0.227262500184278	0.820219630727056	0.939482335007256	"Noc3l"
"16275"	"ENSMUSG00000055733"	21.7822919269556	-0.0764730146967611	0.33677223605871	-0.227076363514211	0.820364363176219	0.939585154045849	"Nap1l3"
"7934"	"ENSMUSG00000030527"	262.292582936268	0.0365504863537605	0.161178549840194	0.226770165074693	0.820602464174609	0.939794889628887	"Crtc3"
"1885"	"ENSMUSG00000017861"	1.12317133879928	0.0593203561032178	0.261616567405712	0.226745411009175	0.820621713746845	NA	"Mybl2"
"8808"	"ENSMUSG00000032059"	362.93688395653	-0.0335398942065378	0.148040298651984	-0.226559217401905	0.820766507457148	0.939810925589783	"Alg9"
"10765"	"ENSMUSG00000037366"	2840.84225220552	0.0343170184972326	0.151472033773538	0.226556794956216	0.820768391315573	0.939810925589783	"Pafah2"
"36182"	"ENSMUSG00000091914"	1.21505245669496	-0.060595081660986	0.267538794430822	-0.22649082272311	0.820819696205722	NA	"2010015M23Rik"
"8387"	"ENSMUSG00000031386"	809.81490073077	-0.0390775414935029	0.17254406755725	-0.226478615270484	0.820829189708244	0.939810925589783	"Hcfc1"
"22597"	"ENSMUSG00000075486"	582.439798014733	0.0324359024885581	0.143224238168674	0.226469366521319	0.820836382301126	0.939810925589783	"Commd6"
"8074"	"ENSMUSG00000030769"	1.82800660882651	-0.0706689458562218	0.312252830464913	-0.226319632558664	0.820952829920047	NA	"Slc5a11"
"30172"	"ENSMUSG00000085399"	3.52092788162313	-0.0818493903465727	0.361672174698489	-0.226308231798056	0.820961696416435	0.939891449905736	"9130206I24Rik"
"2030"	"ENSMUSG00000018849"	1582.66490703034	-0.0340277130457469	0.150511778255465	-0.226080067886723	0.821139146797866	0.939999298151445	"Wwc1"
"16589"	"ENSMUSG00000057058"	4.93294213785932	-0.0844143593399966	0.3737390002891	-0.225864464973415	0.821306836500663	0.939999298151445	"Skap1"
"22029"	"ENSMUSG00000074418"	1.14111839660428	-0.0644544412401279	0.285404929611623	-0.225835066436438	0.821329702464267	NA	"Gm15930"
"31945"	"ENSMUSG00000087252"	1.14111839660428	-0.0644544412401279	0.285404929611623	-0.225835066436438	0.821329702464267	NA	"Gm14379"
"23347"	"ENSMUSG00000076686"	0.792900478978192	0.0462890730736546	0.204987883999367	0.225813702598138	0.821346319194193	NA	"Ighv10-3"
"5960"	"ENSMUSG00000027073"	1.5090274215771	-0.0667627505698267	0.295689047680509	-0.225787025571416	0.821367068618825	NA	"Prg2"
"5015"	"ENSMUSG00000025280"	253.819370002042	0.0352261734348272	0.156016938896198	0.225784287809057	0.821369198060871	0.939999298151445	"Polr3a"
"24593"	"ENSMUSG00000078566"	1367.40453075218	-0.0317819998960655	0.140763692205684	-0.225782653169012	0.821370469490786	0.939999298151445	"Bnip3"
"15096"	"ENSMUSG00000050856"	1691.69861582745	-0.0319268225194141	0.141427823551646	-0.225746403484426	0.821398664768765	0.939999298151445	"Atp5k"
"11619"	"ENSMUSG00000039456"	320.152092101913	-0.0348844866545907	0.15453121156942	-0.225743953602018	0.821400570314097	0.939999298151445	"Morc3"
"14711"	"ENSMUSG00000049516"	398.971976185134	0.0354220595111132	0.156970172073911	0.225661086072037	0.821465026205898	0.939999298151445	"Spty2d1"
"126"	"ENSMUSG00000000732"	14.2660715544668	0.0790057384404824	0.350169371114465	0.225621499073534	0.821495818128258	0.939999298151445	"Icosl"
"13716"	"ENSMUSG00000046005"	1.17735843914308	-0.0625783846360964	0.277483240845629	-0.225521312369673	0.821573747498072	NA	"D830044D21Rik"
"36139"	"ENSMUSG00000091871"	8.08161849726391	-0.0845709971576616	0.375274145106347	-0.225357910371617	0.821700852120691	0.94011143334774	"Gm17560"
"26100"	"ENSMUSG00000081052"	46.4157126858596	-0.0582574262972927	0.258515040160335	-0.225354108067216	0.821703809854252	0.94011143334774	"Gm6305"
"22093"	"ENSMUSG00000074529"	2.91504051178734	-0.0783509355749648	0.347842541107735	-0.225248284253701	0.821786129015866	0.940118821685775	"C330013J21Rik"
"6580"	"ENSMUSG00000028163"	522.350647129846	-0.0322009925562071	0.143028089292864	-0.225137542670184	0.821872275756913	0.940118821685775	"Nfkb1"
"4188"	"ENSMUSG00000023755"	5.6404530425387	-0.0845942035601369	0.376006018337832	-0.224980982841959	0.82199406853209	0.940118821685775	"Rhebl1"
"2614"	"ENSMUSG00000020566"	1.15391689298527	0.0622731483960459	0.276827659045165	0.224952768848455	0.822016017534235	NA	"Atp6v1c2"
"35559"	"ENSMUSG00000091274"	1.15391689298527	0.0622731483960459	0.276827659045165	0.224952768848455	0.822016017534235	NA	"Igkv4-53"
"7457"	"ENSMUSG00000029599"	831.865160808379	0.0287760382001873	0.127933916423603	0.224928924280773	0.822034567461654	0.940118821685775	"Ddx54"
"357"	"ENSMUSG00000002006"	5.28535893813646	0.0843488294522808	0.375007567214185	0.224925673044099	0.822037096775204	0.940118821685775	"Pdzd4"
"36199"	"ENSMUSG00000091931"	60.6579488207671	0.0582062881795108	0.258784762948301	0.224921620254509	0.822040249662881	0.940118821685775	"Moap1"
"24555"	"ENSMUSG00000078498"	2.29774315045	-0.0719010899151521	0.319680381252296	-0.224915553571011	0.822044969274639	NA	"Gm13151"
"23156"	"ENSMUSG00000076480"	1.16024997748165	-0.0590418316283795	0.262748314772842	-0.224708697672995	0.822205897877437	NA	"Trbv29"
"32167"	"ENSMUSG00000087480"	1.89953939656417	-0.0700512357887089	0.312098348704842	-0.224452439685792	0.822405270416137	NA	"Gm15910"
"417"	"ENSMUSG00000002326"	232.569684150886	-0.0383785951044826	0.171022080161079	-0.224407252375455	0.822440428007732	0.940513558761317	"Gmpr2"
"5470"	"ENSMUSG00000026209"	951.216767128034	0.0339368450771031	0.151391542810056	0.224166056089949	0.82262809469666	0.940665238527307	"Dnpep"
"3523"	"ENSMUSG00000022124"	892.044490937124	0.0350634123025985	0.156470330229226	0.224089846626075	0.822687392818341	0.940670119922189	"Fbxl3"
"8590"	"ENSMUSG00000031729"	821.212456194058	-0.0287740259191577	0.12844867976873	-0.224011846372924	0.822748085390958	0.940676594988498	"2400003C14Rik"
"30801"	"ENSMUSG00000086049"	1.85635089065948	-0.0715013092719223	0.319289090598714	-0.223939092744594	0.822804696481978	NA	"Gm12735"
"11006"	"ENSMUSG00000038005"	116.127142776242	0.0477820897451841	0.213386313949526	0.22392293517234	0.822817269145657	0.940692776804165	"2700029M09Rik"
"30212"	"ENSMUSG00000085440"	1.51080369732712	-0.0632219785587152	0.282364640717507	-0.223901896491232	0.822833640006282	NA	"D330022K07Rik"
"17717"	"ENSMUSG00000061482"	1.56300092238034	-0.0670603301176255	0.299527860861987	-0.2238867861061	0.822845397920611	NA	"Hist1h4d"
"3899"	"ENSMUSG00000022760"	238.011632931731	-0.0351375950445242	0.157063242951381	-0.223716220194187	0.822978123925806	0.940807250842616	"Thap7"
"9575"	"ENSMUSG00000033972"	190.796433077073	-0.039625642217151	0.177195644002893	-0.223626503011011	0.823047939458851	0.940807250842616	"Zfp944"
"1851"	"ENSMUSG00000017697"	44.9950676074023	0.061633196587924	0.275662509417081	0.223582077658127	0.823082510609062	0.940807250842616	"Ada"
"3338"	"ENSMUSG00000021804"	7.35775354109959	-0.0841276920667356	0.376440670136364	-0.223481942151098	0.823160435833531	0.940808383920864	"Rgr"
"30337"	"ENSMUSG00000085569"	3.39077821943677	-0.0791984285561569	0.354848239999689	-0.223189576919492	0.823387963769673	0.940808383920864	"Gm12602"
"26528"	"ENSMUSG00000081503"	41.5208908180136	-0.0762191925346853	0.34156226250521	-0.223148751784377	0.823419736372045	0.940808383920864	"Gm11214"
"12456"	"ENSMUSG00000041794"	5.08344646448228	0.0836715481511523	0.374980332245298	0.223135831285193	0.823429791950396	0.940808383920864	"Myrip"
"2797"	"ENSMUSG00000020849"	4377.90523434745	0.02488670466338	0.111536276479598	0.223126550830593	0.823437014625633	0.940808383920864	"Ywhae"
"5309"	"ENSMUSG00000025933"	91.0163427957495	0.0499597422277887	0.223930176546549	0.223104107710126	0.823454481436381	0.940808383920864	"Tmem14a"
"35363"	"ENSMUSG00000091071"	5.91967795645359	-0.0835619757384658	0.374659457298068	-0.223034476004128	0.823508674271277	0.940808383920864	"1700030C10Rik"
"13033"	"ENSMUSG00000043702"	200.450098608469	-0.036987318182341	0.165851227357575	-0.223015040477189	0.823523800667362	0.940808383920864	"Pde12"
"12478"	"ENSMUSG00000041870"	601.845386315383	0.0292433018284423	0.131217875680099	0.222860655812898	0.823643958399297	0.940882773648595	"Ankrd13a"
"16015"	"ENSMUSG00000054545"	964.650661732506	0.0300094884907633	0.134802328089124	0.222618473405909	0.823832457526816	0.941011135288042	"Ugt1a6a"
"17458"	"ENSMUSG00000060393"	47.8616904657627	0.0599539529596919	0.269483913468245	0.222476927056934	0.823942632759774	0.941011135288042	"Gm5580"
"11973"	"ENSMUSG00000040407"	848.121583289685	-0.0436739692352977	0.196344003167782	-0.22243597222563	0.823974511361589	0.941011135288042	"Akap9"
"6332"	"ENSMUSG00000027722"	90.2129862922931	-0.0503427484781385	0.226329651917018	-0.22243107808338	0.823978320904997	0.941011135288042	"Spata5"
"26379"	"ENSMUSG00000081342"	21.3607784821227	0.0733711725379544	0.330099816607739	0.222269655560403	0.824103972643149	0.941011135288042	"Gm11434"
"17030"	"ENSMUSG00000058779"	251.293800092858	-0.0360215791874642	0.162212418988405	-0.222064250148684	0.824263867301418	0.941011135288042	"Tomm20"
"2308"	"ENSMUSG00000020062"	0.792340952508827	-0.0528545142077419	0.238057340752578	-0.222024299022459	0.82429496748369	NA	"Slc5a8"
"3659"	"ENSMUSG00000022361"	929.982832847864	-0.026963193878143	0.121443850216038	-0.222021895964085	0.824296838166996	0.941011135288042	"Zhx1"
"2284"	"ENSMUSG00000020018"	19.8001514030513	-0.0726019863994394	0.327088036875049	-0.221964664599378	0.824341390753965	0.941011135288042	"Snrpf"
"306"	"ENSMUSG00000001729"	939.384223609767	-0.0291276606568125	0.131231983803979	-0.221955500576143	0.824348524673503	0.941011135288042	"Akt1"
"22582"	"ENSMUSG00000075420"	13.4163164683316	-0.0795079646416299	0.358360445255177	-0.221865905387563	0.824418272627483	0.941011135288042	"1110017F19Rik"
"2110"	"ENSMUSG00000019432"	837.201742151532	0.0299931266222697	0.135218052436452	0.221813035181566	0.824459431611976	0.941011135288042	"Ddx39b"
"11809"	"ENSMUSG00000039963"	1.8624703756153	-0.0714104343774662	0.321946877525633	-0.221808128490952	0.824463251451398	NA	"Ccdc40"
"10532"	"ENSMUSG00000036810"	366.148543607801	0.0326560696634476	0.147284166362135	0.221721522890346	0.82453067425639	0.941011135288042	"Tmem188"
"37707"	"ENSMUSG00000093470"	64.8079984486813	-0.0607349469637579	0.273935149143676	-0.221712865813737	0.824537413896193	0.941011135288042	""
"13519"	"ENSMUSG00000045316"	947.211888079235	0.0308082896889783	0.138986013429516	0.221664676385599	0.824574930190574	0.941011135288042	"Fahd1"
"14290"	"ENSMUSG00000047963"	2466.97737303287	-0.0350817644890616	0.158271562563623	-0.221655513604721	0.824582063617619	0.941011135288042	"Stbd1"
"34310"	"ENSMUSG00000089929"	6.04040155792633	0.0833619696581486	0.376400523972832	0.221471449556658	0.824725364607444	0.941107401506887	"Bcl2a1b"
"20673"	"ENSMUSG00000070392"	3.5502753131962	-0.0808991540632191	0.365549930221118	-0.221308082357679	0.824852557192254	0.941107401506887	"Hist2h3c1"
"6955"	"ENSMUSG00000028792"	3596.44334385825	0.0269363369732766	0.121752300896098	0.22123883306537	0.824906473910495	0.941107401506887	"Ak2"
"15635"	"ENSMUSG00000052949"	31.5346744270205	0.0659729297803041	0.298210779208256	0.221229192168912	0.824913980269293	0.941107401506887	"Rnf157"
"4761"	"ENSMUSG00000024853"	1878.02361554176	-0.0273892585533854	0.123860650731418	-0.221129619387976	0.824991508126969	0.941107401506887	"Sf3b2"
"10389"	"ENSMUSG00000036333"	1529.35185047256	0.0342915279006626	0.155079051158292	0.221122889549154	0.824996748074219	0.941107401506887	"Kidins220"
"28777"	"ENSMUSG00000083879"	127.955370800101	0.0421627440980516	0.190769478331928	0.221014097573255	0.825081456119964	0.941141225871791	"Gm14038"
"11763"	"ENSMUSG00000039834"	210.120160816021	-0.0384635021804057	0.174142174619936	-0.220874134966742	0.825190437363081	0.941153295619657	"Zfp335"
"2005"	"ENSMUSG00000018707"	2363.06298369675	0.0299092065838853	0.135472330040974	0.220777236021845	0.825265889256924	0.941153295619657	"Dync1h1"
"12801"	"ENSMUSG00000042797"	326.307489412639	-0.0426097917104795	0.193031522399946	-0.220740069708384	0.825294829822232	0.941153295619657	"Aqp11"
"37914"	"ENSMUSG00000093677"	4.10008902605803	0.0793116310520825	0.359335203912244	0.220717675831872	0.825312267540579	0.941153295619657	""
"13014"	"ENSMUSG00000043629"	3.67396818942036	-0.0756583106149746	0.343354377229256	-0.220350505578258	0.825598188854329	0.941334684474562	"1700019D03Rik"
"36713"	"ENSMUSG00000092454"	16.4494677615594	-0.0741717618012671	0.336667839862491	-0.22031139603819	0.825628645438878	0.941334684474562	"Gm2991"
"17375"	"ENSMUSG00000060068"	771.357703723355	-0.029789831495407	0.135292067973554	-0.220189046864375	0.825723926646933	0.941334684474562	"Gm12222"
"8890"	"ENSMUSG00000032221"	4.30792318714616	-0.0819092803567559	0.371999828812703	-0.22018633884371	0.825726035586662	0.941334684474562	"Mns1"
"15660"	"ENSMUSG00000053080"	53.3643645360107	0.0608500115027342	0.276403892137817	0.220148895270961	0.82575519584687	0.941334684474562	"2700081O15Rik"
"6320"	"ENSMUSG00000027706"	3064.90969246655	-0.0255151778108274	0.115931112265387	-0.220089131487142	0.825801739112	0.941334684474562	"Sec62"
"6825"	"ENSMUSG00000028583"	1.78754958997412	0.0707184607856971	0.321337833886586	0.220075115122163	0.82581265496516	NA	"Pdpn"
"13684"	"ENSMUSG00000045877"	0.855220565760248	0.0531266050193653	0.241494936103932	0.219990554984148	0.825878510560563	NA	"4933415A04Rik"
"24740"	"ENSMUSG00000078798"	0.855220565760248	0.0531266050193653	0.241494936103932	0.219990554984148	0.825878510560563	NA	"Sult2a1"
"1775"	"ENSMUSG00000016946"	75.9687847254062	0.0493384383013422	0.224294516457317	0.219971665293615	0.825893222054691	0.941376191091744	"Kctd5"
"12557"	"ENSMUSG00000042133"	622.549833516373	-0.0346376007312321	0.157628030353693	-0.219742647633867	0.826071588332767	0.941499524009645	"Ppig"
"3235"	"ENSMUSG00000021636"	203.816407514535	-0.0409002145028594	0.186192399292198	-0.219666402379151	0.826130972567837	0.941499524009645	"Marveld2"
"11397"	"ENSMUSG00000038879"	3.95010479769388	0.0794914638756782	0.362024763558587	0.219574658634682	0.82620242924575	0.941499524009645	"Nipal2"
"6965"	"ENSMUSG00000028803"	241.727347174151	0.0442416473228183	0.201510696477449	0.219549870533892	0.826221736262354	0.941499524009645	"Nipal3"
"36749"	"ENSMUSG00000092490"	1.4888532627491	0.0672332715529058	0.306445981293924	0.219396812674857	0.826340952669157	NA	"Gm20482"
"25452"	"ENSMUSG00000080002"	656.644380002613	0.0371132007126206	0.169199058965141	0.21934637780856	0.826380237145088	0.941500834125465	"Gm5566"
